order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct,date_id
SO000228,2023-09-04,C00438,P0002,6,239.03,0.15,1434.18,215.13,1219.05,627.06,591.99,0.4856,20230904
SO000229,2023-08-06,C00092,P0006,10,769.69,0.05,7696.9,384.85,7312.05,5661.5,1650.55,0.2257,20230806
SO000230,2024-07-21,C00288,P0006,12,769.69,0.05,9236.28,461.81,8774.47,6793.8,1980.67,0.2257,20240721
SO000231,2024-01-25,C00154,P0011,7,612.61,0.1,4288.27,428.83,3859.44,2263.94,1595.5,0.4134,20240125
SO000232,2024-08-22,C00034,P0010,3,407.06,0.0,1221.18,0.0,1221.18,486.66,734.52,0.6015,20240822
SO000233,2023-03-06,C00212,P0017,12,1129.3,0.0,13551.6,0.0,13551.6,9187.32,4364.28,0.322,20230306
SO000234,2022-06-29,C00323,P0017,8,1129.3,0.1,9034.4,903.44,8130.96,6124.88,2006.08,0.2467,20220629
SO000235,2024-05-24,C00362,P0010,10,407.06,0.1,4070.6,407.06,3663.54,1622.2,2041.34,0.5572,20240524
SO000236,2022-09-23,C00320,P0012,10,1402.52,0.05,14025.2,701.26,13323.94,6284.2,7039.74,0.5284,20220923
SO000237,2023-04-22,C00253,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644,20230422
SO000238,2022-08-30,C00239,P0021,12,1034.07,0.1,12408.84,1240.88,11167.96,4968.48,6199.48,0.5551,20220830
SO000239,2023-11-15,C00212,P0002,9,239.03,0.05,2151.27,107.56,2043.71,940.59,1103.12,0.5398,20231115
SO000240,2023-06-06,C00104,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44,489.68,0.6015,20230606
SO000241,2023-11-14,C00004,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14,9319.68,0.6084,20231114
SO000242,2023-02-02,C00427,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9,759.43,0.1827,20230202
SO000243,2022-10-06,C00243,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08,1076.16,0.5628,20221006
SO000244,2024-08-05,C00459,P0011,7,612.61,0.15,4288.27,643.24,3645.03,2263.94,1381.09,0.3789,20240805
SO000245,2023-10-09,C00290,P0022,9,316.23,0.05,2846.07,142.3,2703.77,1386.9,1316.87,0.487,20231009
SO000246,2022-05-16,C00410,P0012,3,1402.52,0.0,4207.56,0.0,4207.56,1885.26,2322.3,0.5519,20220516
SO000247,2022-12-06,C00321,P0018,15,808.88,0.05,12133.2,606.66,11526.54,6098.7,5427.84,0.4709,20221206
SO000248,2023-10-07,C00401,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015,20231007
SO000249,2024-07-14,C00122,P0012,5,1402.52,0.0,7012.6,0.0,7012.6,3142.1,3870.5,0.5519,20240714
SO000250,2023-02-18,C00402,P0002,2,239.03,0.0,478.06,0.0,478.06,209.02,269.04,0.5628,20230218
SO000251,2023-01-25,C00257,P0005,6,483.19,0.15,2899.14,434.87,2464.27,1465.26,999.01,0.4054,20230125
SO000252,2022-10-21,C00398,P0011,2,612.61,0.1,1225.22,122.52,1102.7,646.84,455.86,0.4134,20221021
SO000253,2022-03-16,C00068,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255,20220316
SO000254,2022-06-28,C00160,P0002,6,239.03,0.0,1434.18,0.0,1434.18,627.06,807.12,0.5628,20220628
SO000255,2022-02-16,C00338,P0010,10,407.06,0.1,4070.6,407.06,3663.54,1622.2,2041.34,0.5572,20220216
SO000256,2023-08-10,C00103,P0007,5,213.28,0.05,1066.4,53.32,1013.08,719.3,293.78,0.29,20230810
SO000257,2022-11-19,C00140,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946,20221119
SO000258,2023-12-19,C00053,P0007,13,213.28,0.0,2772.64,0.0,2772.64,1870.18,902.46,0.3255,20231219
SO000259,2023-05-17,C00146,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39,241.62,0.6025,20230517
SO000260,2022-09-24,C00228,P0002,1,239.03,0.0,239.03,0.0,239.03,104.51,134.52,0.5628,20220924
SO000261,2024-05-23,C00028,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49,984.34,0.4265,20240523
SO000262,2023-12-30,C00429,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659,20231230
SO000263,2022-06-10,C00415,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709,20220610
SO000264,2022-07-19,C00358,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659,20220719
SO000265,2023-04-04,C00241,P0008,3,1292.98,0.15,3878.94,581.84,3297.1,1733.19,1563.91,0.4743,20230404
SO000266,2023-11-08,C00201,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35,1831.86,0.2644,20231108
SO000267,2024-08-02,C00180,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20240802
SO000268,2024-04-10,C00261,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52,10383.86,0.5649,20240410
SO000269,2024-12-27,C00406,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015,20241227
SO000270,2024-09-14,C00281,P0006,7,769.69,0.0,5387.83,0.0,5387.83,3963.05,1424.78,0.2644,20240914
SO000271,2023-12-02,C00221,P0014,13,1773.38,0.05,23053.94,1152.7,21901.24,9651.2,12250.04,0.5593,20231202
SO000272,2024-09-23,C00379,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26,147.71,0.5816,20240923
SO000273,2022-12-27,C00421,P0015,8,1099.41,0.2,8795.28,1759.06,7036.22,3817.76,3218.46,0.4574,20221227
SO000274,2024-02-16,C00417,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813,20240216
SO000275,2022-01-01,C00419,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468,20220101
SO000276,2024-07-04,C00316,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025,20240704
SO000277,2023-09-16,C00407,P0022,7,316.23,0.1,2213.61,221.36,1992.25,1078.7,913.55,0.4586,20230916
SO000278,2024-11-11,C00299,P0001,10,1184.23,0.1,11842.3,1184.23,10658.07,5308.8,5349.27,0.5019,20241111
SO000279,2022-04-19,C00462,P0018,1,808.88,0.1,808.88,80.89,727.99,406.58,321.41,0.4415,20220419
SO000280,2022-03-05,C00441,P0010,4,407.06,0.0,1628.24,0.0,1628.24,648.88,979.36,0.6015,20220305
SO000281,2024-04-11,C00365,P0013,7,183.15,0.0,1282.05,0.0,1282.05,697.2,584.85,0.4562,20240411
SO000282,2024-02-27,C00072,P0007,6,213.28,0.1,1279.68,127.97,1151.71,863.16,288.55,0.2505,20240227
SO000283,2022-10-03,C00344,P0005,1,483.19,0.0,483.19,0.0,483.19,244.21,238.98,0.4946,20221003
SO000284,2024-06-13,C00250,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127,20240613
SO000285,2024-05-21,C00234,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813,20240521
SO000286,2023-12-29,C00231,P0013,6,183.15,0.0,1098.9,0.0,1098.9,597.6,501.3,0.4562,20231229
SO000287,2024-10-24,C00434,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532,20241024
SO000288,2024-09-16,C00020,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025,20240916
SO000289,2024-12-14,C00041,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946,20241214
SO000290,2024-08-25,C00046,P0008,11,1292.98,0.1,14222.78,1422.28,12800.5,6355.03,6445.47,0.5035,20240825
SO000291,2023-10-02,C00325,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974,20231002
SO000292,2024-11-15,C00241,P0015,12,1099.41,0.05,13192.92,659.65,12533.27,5726.64,6806.63,0.5431,20241115
SO000293,2023-08-16,C00409,P0010,3,407.06,0.0,1221.18,0.0,1221.18,486.66,734.52,0.6015,20230816
SO000294,2023-06-18,C00373,P0019,1,133.67,0.05,133.67,6.68,126.99,53.13,73.86,0.5816,20230618
SO000295,2022-02-25,C00337,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1,1224.2,0.6015,20220225
SO000296,2023-06-01,C00402,P0009,3,207.23,0.05,621.69,31.08,590.61,296.88,293.73,0.4973,20230601
SO000297,2022-12-24,C00380,P0004,15,1701.98,0.1,25529.7,2552.97,22976.73,9996.9,12979.83,0.5649,20221224
SO000298,2023-04-29,C00090,P0009,8,207.23,0.0,1657.84,0.0,1657.84,791.68,866.16,0.5225,20230429
SO000299,2022-11-12,C00044,P0005,12,483.19,0.1,5798.28,579.83,5218.45,2930.52,2287.93,0.4384,20221112
SO000300,2022-12-09,C00339,P0015,6,1099.41,0.05,6596.46,329.82,6266.64,2863.32,3403.32,0.5431,20221209
SO000301,2022-04-18,C00136,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084,20220418
SO000302,2023-04-24,C00486,P0018,7,808.88,0.05,5662.16,283.11,5379.05,2846.06,2532.99,0.4709,20230424
SO000303,2022-01-25,C00272,P0014,5,1773.38,0.15,8866.9,1330.03,7536.87,3712.0,3824.87,0.5075,20220125
SO000304,2022-03-26,C00493,P0017,2,1129.3,0.15,2258.6,338.79,1919.81,1531.22,388.59,0.2024,20220326
SO000305,2023-07-13,C00222,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813,20230713
SO000306,2024-08-02,C00300,P0013,11,183.15,0.1,2014.65,201.47,1813.18,1095.6,717.58,0.3958,20240802
SO000307,2023-11-23,C00100,P0017,16,1129.3,0.05,18068.8,903.44,17165.36,12249.76,4915.6,0.2864,20231123
SO000308,2022-05-20,C00345,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88,653.35,0.5517,20220520
SO000309,2023-08-04,C00180,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532,20230804
SO000310,2023-03-21,C00481,P0020,10,1298.32,0.05,12983.2,649.16,12334.04,6734.7,5599.34,0.454,20230321
SO000311,2022-09-24,C00439,P0020,7,1298.32,0.05,9088.24,454.41,8633.83,4714.29,3919.54,0.454,20220924
SO000312,2022-08-16,C00496,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644,20220816
SO000313,2024-07-17,C00039,P0021,5,1034.07,0.1,5170.35,517.04,4653.31,2070.2,2583.11,0.5551,20240717
SO000314,2023-06-12,C00395,P0011,3,612.61,0.1,1837.83,183.78,1654.05,970.26,683.79,0.4134,20230612
SO000315,2022-05-04,C00199,P0011,5,612.61,0.2,3063.05,612.61,2450.44,1617.1,833.34,0.3401,20220504
SO000316,2024-03-15,C00252,P0007,3,213.28,0.05,639.84,31.99,607.85,431.58,176.27,0.29,20240315
SO000317,2022-08-06,C00221,P0007,8,213.28,0.1,1706.24,170.62,1535.62,1150.88,384.74,0.2505,20220806
SO000318,2024-07-02,C00293,P0009,1,207.23,0.15,207.23,31.08,176.15,98.96,77.19,0.4382,20240702
SO000319,2024-03-10,C00478,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55,672.6,0.5628,20240310
SO000320,2024-10-01,C00002,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322,20241001
SO000321,2023-04-08,C00403,P0003,1,329.69,0.0,329.69,0.0,329.69,189.07,140.62,0.4265,20230408
SO000322,2024-01-06,C00063,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78,443.14,0.5816,20240106
SO000323,2022-07-05,C00491,P0021,6,1034.07,0.05,6204.42,310.22,5894.2,2484.24,3409.96,0.5785,20220705
SO000324,2023-02-20,C00236,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66,673.46,0.5805,20230220
SO000325,2022-08-07,C00154,P0013,11,183.15,0.05,2014.65,100.73,1913.92,1095.6,818.32,0.4276,20220807
SO000326,2022-10-14,C00225,P0007,1,213.28,0.0,213.28,0.0,213.28,143.86,69.42,0.3255,20221014
SO000327,2022-05-10,C00251,P0013,9,183.15,0.05,1648.35,82.42,1565.93,896.4,669.53,0.4276,20220510
SO000328,2022-02-03,C00416,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22,622.19,0.5659,20220203
SO000329,2023-03-10,C00208,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06,10454.63,0.5878,20230310
SO000330,2022-11-02,C00448,P0018,17,808.88,0.05,13750.96,687.55,13063.41,6911.86,6151.55,0.4709,20221102
SO000331,2022-02-09,C00073,P0016,8,794.81,0.15,6358.48,953.77,5404.71,2949.2,2455.51,0.4543,20220209
SO000332,2022-01-30,C00333,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468,20220130
SO000333,2022-12-16,C00050,P0015,15,1099.41,0.0,16491.15,0.0,16491.15,7158.3,9332.85,0.5659,20221216
SO000334,2023-03-28,C00305,P0020,2,1298.32,0.1,2596.64,259.66,2336.98,1346.94,990.04,0.4236,20230328
SO000335,2024-04-03,C00378,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127,20240403
SO000336,2022-04-04,C00165,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6,694.2,0.3255,20220404
SO000337,2022-12-11,C00388,P0014,17,1773.38,0.0,30147.46,0.0,30147.46,12620.8,17526.66,0.5814,20221211
SO000338,2022-10-01,C00298,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02,221.23,0.5142,20221001
SO000339,2024-09-24,C00081,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76,1306.7,0.5517,20240924
SO000340,2023-08-05,C00334,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91,517.0,0.5816,20230805
SO000341,2022-10-21,C00065,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255,20221021
SO000342,2022-03-19,C00090,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813,20220319
SO000343,2023-12-14,C00322,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2,2448.4,0.6015,20231214
SO000344,2024-01-12,C00272,P0004,9,1701.98,0.05,15317.82,765.89,14551.93,5998.14,8553.79,0.5878,20240112
SO000345,2022-04-19,C00107,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84,433.08,0.5225,20220419
SO000346,2024-10-15,C00467,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20241015
SO000347,2023-03-06,C00187,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015,20230306
SO000348,2022-08-02,C00233,P0002,12,239.03,0.0,2868.36,0.0,2868.36,1254.12,1614.24,0.5628,20220802
SO000349,2024-11-20,C00015,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20241120
SO000350,2024-05-08,C00297,P0011,4,612.61,0.1,2450.44,245.04,2205.4,1293.68,911.72,0.4134,20240508
SO000351,2023-04-12,C00057,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20230412
SO000352,2022-05-31,C00457,P0008,8,1292.98,0.05,10343.84,517.19,9826.65,4621.84,5204.81,0.5297,20220531
SO000353,2024-07-20,C00111,P0020,3,1298.32,0.0,3894.96,0.0,3894.96,2020.41,1874.55,0.4813,20240720
SO000354,2023-07-07,C00324,P0012,4,1402.52,0.0,5610.08,0.0,5610.08,2513.68,3096.4,0.5519,20230707
SO000355,2022-08-16,C00144,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946,20220816
SO000356,2022-11-18,C00454,P0010,16,407.06,0.2,6512.96,1302.59,5210.37,2595.52,2614.85,0.5019,20221118
SO000357,2022-06-27,C00284,P0008,7,1292.98,0.15,9050.86,1357.63,7693.23,4044.11,3649.12,0.4743,20220627
SO000358,2024-08-05,C00303,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362,20240805
SO000359,2024-06-08,C00127,P0011,10,612.61,0.0,6126.1,0.0,6126.1,3234.2,2891.9,0.4721,20240608
SO000360,2022-01-11,C00468,P0019,7,133.67,0.2,935.69,187.14,748.55,371.91,376.64,0.5032,20220111
SO000361,2022-03-10,C00394,P0017,7,1129.3,0.05,7905.1,395.26,7509.84,5359.27,2150.57,0.2864,20220310
SO000362,2024-07-15,C00421,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68,8284.16,0.6084,20240715
SO000363,2023-03-23,C00375,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814,20230323
SO000364,2023-09-17,C00009,P0016,3,794.81,0.1,2384.43,238.44,2145.99,1105.95,1040.04,0.4846,20230917
SO000365,2024-08-07,C00013,P0015,3,1099.41,0.15,3298.23,494.73,2803.5,1431.66,1371.84,0.4893,20240807
SO000366,2024-08-08,C00190,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48,6819.92,0.5785,20240808
SO000367,2024-12-23,C00458,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20241223
SO000368,2023-03-01,C00314,P0018,11,808.88,0.0,8897.68,0.0,8897.68,4472.38,4425.3,0.4974,20230301
SO000369,2024-01-16,C00029,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322,20240116
SO000370,2022-12-25,C00188,P0012,16,1402.52,0.05,22440.32,1122.02,21318.3,10054.72,11263.58,0.5284,20221225
SO000371,2023-11-17,C00105,P0005,6,483.19,0.05,2899.14,144.96,2754.18,1465.26,1288.92,0.468,20231117
SO000372,2023-03-06,C00386,P0019,12,133.67,0.1,1604.04,160.4,1443.64,637.56,806.08,0.5584,20230306
SO000373,2024-05-16,C00258,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5,810.65,0.5127,20240516
SO000374,2022-09-09,C00257,P0017,8,1129.3,0.1,9034.4,903.44,8130.96,6124.88,2006.08,0.2467,20220909
SO000375,2024-01-24,C00150,P0015,11,1099.41,0.15,12093.51,1814.03,10279.48,5249.42,5030.06,0.4893,20240124
SO000376,2024-07-26,C00034,P0007,2,213.28,0.0,426.56,0.0,426.56,287.72,138.84,0.3255,20240726
SO000377,2022-08-12,C00490,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21,421.86,0.4265,20220812
SO000378,2024-12-02,C00448,P0007,16,213.28,0.0,3412.48,0.0,3412.48,2301.76,1110.72,0.3255,20241202
SO000379,2024-08-28,C00478,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26,1433.88,0.4946,20240828
SO000380,2022-02-15,C00097,P0003,4,329.69,0.1,1318.76,131.88,1186.88,756.28,430.6,0.3628,20220215
SO000381,2023-10-31,C00297,P0011,8,612.61,0.05,4900.88,245.04,4655.84,2587.36,2068.48,0.4443,20231031
SO000382,2023-09-15,C00228,P0015,10,1099.41,0.0,10994.1,0.0,10994.1,4772.2,6221.9,0.5659,20230915
SO000383,2024-09-18,C00134,P0008,6,1292.98,0.2,7757.88,1551.58,6206.3,3466.38,2739.92,0.4415,20240918
SO000384,2024-07-22,C00181,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66,673.46,0.5805,20240722
SO000385,2022-11-11,C00094,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75,1017.7,0.2644,20221111
SO000386,2023-06-18,C00065,P0015,6,1099.41,0.0,6596.46,0.0,6596.46,2863.32,3733.14,0.5659,20230618
SO000387,2022-10-30,C00163,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519,20221030
SO000388,2024-04-08,C00063,P0001,8,1184.23,0.1,9473.84,947.38,8526.46,4247.04,4279.42,0.5019,20240408
SO000389,2024-11-05,C00080,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281,20241105
SO000390,2022-10-29,C00497,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3,671.73,0.5584,20221029
SO000391,2022-03-24,C00058,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95,1159.26,0.5118,20220324
SO000392,2024-07-02,C00317,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532,20240702
SO000393,2023-03-31,C00299,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05,1818.45,0.322,20230331
SO000394,2022-06-28,C00347,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9,1459.17,0.5127,20220628
SO000395,2024-01-10,C00262,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57,941.64,0.5628,20240110
SO000396,2023-08-06,C00191,P0001,6,1184.23,0.0,7105.38,0.0,7105.38,3185.28,3920.1,0.5517,20230806
SO000397,2024-06-28,C00045,P0007,12,213.28,0.2,2559.36,511.87,2047.49,1726.32,321.17,0.1569,20240628
SO000398,2024-04-28,C00413,P0014,3,1773.38,0.1,5320.14,532.01,4788.13,2227.2,2560.93,0.5348,20240428
SO000399,2024-12-11,C00156,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85,3835.44,0.5362,20241211
SO000400,2024-04-18,C00046,P0001,11,1184.23,0.15,13026.53,1953.98,11072.55,5839.68,5232.87,0.4726,20240418
SO000401,2022-10-08,C00364,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025,20221008
SO000402,2023-09-15,C00022,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805,20230915
SO000403,2023-06-22,C00002,P0005,5,483.19,0.2,2415.95,483.19,1932.76,1221.05,711.71,0.3682,20230622
SO000404,2023-08-13,C00335,P0022,7,316.23,0.0,2213.61,0.0,2213.61,1078.7,1134.91,0.5127,20230813
SO000405,2023-07-22,C00015,P0004,8,1701.98,0.2,13615.84,2723.17,10892.67,5331.68,5560.99,0.5105,20230722
SO000406,2024-06-12,C00298,P0016,5,794.81,0.05,3974.05,198.7,3775.35,1843.25,1932.1,0.5118,20240612
SO000407,2024-11-15,C00062,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14,11967.56,0.5284,20241115
SO000408,2023-10-17,C00030,P0005,8,483.19,0.15,3865.52,579.83,3285.69,1953.68,1332.01,0.4054,20231017
SO000409,2024-05-09,C00140,P0012,11,1402.52,0.15,15427.72,2314.16,13113.56,6912.62,6200.94,0.4729,20240509
SO000410,2022-06-07,C00272,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36,5580.27,0.5996,20220607
SO000411,2023-10-23,C00307,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9,759.43,0.1827,20231023
SO000412,2022-07-16,C00351,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78,6335.77,0.5284,20220716
SO000413,2024-02-03,C00266,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015,20240203
SO000414,2024-10-27,C00112,P0005,4,483.19,0.1,1932.76,193.28,1739.48,976.84,762.64,0.4384,20241027
SO000415,2024-12-25,C00354,P0017,17,1129.3,0.05,19198.1,959.9,18238.2,13015.37,5222.83,0.2864,20241225
SO000416,2022-08-27,C00236,P0003,3,329.69,0.15,989.07,148.36,840.71,567.21,273.5,0.3253,20220827
SO000417,2024-06-24,C00186,P0005,10,483.19,0.05,4831.9,241.59,4590.31,2442.1,2148.21,0.468,20240624
SO000418,2022-08-31,C00156,P0001,4,1184.23,0.0,4736.92,0.0,4736.92,2123.52,2613.4,0.5517,20220831
SO000419,2023-03-06,C00158,P0005,3,483.19,0.2,1449.57,289.91,1159.66,732.63,427.03,0.3682,20230306
SO000420,2022-02-08,C00058,P0003,8,329.69,0.1,2637.52,263.75,2373.77,1512.56,861.21,0.3628,20220208
SO000421,2024-11-17,C00407,P0022,15,316.23,0.0,4743.45,0.0,4743.45,2311.5,2431.95,0.5127,20241117
SO000422,2022-01-22,C00034,P0010,2,407.06,0.1,814.12,81.41,732.71,324.44,408.27,0.5572,20220122
SO000423,2023-01-14,C00462,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255,20230114
SO000424,2023-12-14,C00483,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64,974.43,0.5225,20231214
SO000425,2022-05-20,C00124,P0017,2,1129.3,0.1,2258.6,225.86,2032.74,1531.22,501.52,0.2467,20220520
SO000426,2023-08-01,C00367,P0007,3,213.28,0.15,639.84,95.98,543.86,431.58,112.28,0.2065,20230801
SO000427,2024-10-29,C00051,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32,833.04,0.3255,20241029
SO000428,2023-01-06,C00345,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76,4170.74,0.5105,20230106
SO000429,2023-10-06,C00209,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084,20231006
SO000430,2022-03-25,C00185,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44,489.68,0.6015,20220325
SO000431,2024-06-28,C00308,P0010,4,407.06,0.05,1628.24,81.41,1546.83,648.88,897.95,0.5805,20240628
SO000433,2024-03-22,C00345,P0004,8,1701.98,0.05,13615.84,680.79,12935.05,5331.68,7603.37,0.5878,20240322
SO000434,2022-07-28,C00203,P0013,12,183.15,0.15,2197.8,329.67,1868.13,1195.2,672.93,0.3602,20220728
SO000435,2023-11-25,C00500,P0007,6,213.28,0.05,1279.68,63.98,1215.7,863.16,352.54,0.29,20231125
SO000436,2024-10-19,C00430,P0014,5,1773.38,0.1,8866.9,886.69,7980.21,3712.0,4268.21,0.5348,20241019
SO000437,2024-03-30,C00388,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996,20240330
SO000438,2023-07-26,C00249,P0017,3,1129.3,0.1,3387.9,338.79,3049.11,2296.83,752.28,0.2467,20230726
SO000439,2022-10-03,C00255,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532,20221003
SO000440,2023-01-02,C00348,P0001,7,1184.23,0.05,8289.61,414.48,7875.13,3716.16,4158.97,0.5281,20230102
SO000441,2022-06-06,C00320,P0004,11,1701.98,0.1,18721.78,1872.18,16849.6,7331.06,9518.54,0.5649,20220606
SO000442,2024-10-16,C00104,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805,20241016
SO000443,2022-02-06,C00277,P0018,1,808.88,0.2,808.88,161.78,647.1,406.58,240.52,0.3717,20220206
SO000444,2024-02-10,C00231,P0011,8,612.61,0.0,4900.88,0.0,4900.88,2587.36,2313.52,0.4721,20240210
SO000445,2022-12-03,C00441,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015,20221203
SO000446,2024-10-01,C00392,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06,10454.63,0.5878,20241001
SO000447,2024-11-03,C00288,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3,407.08,0.2644,20241103
SO000448,2023-12-24,C00316,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8,1297.04,0.5127,20231224
SO000449,2023-12-16,C00429,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14,11967.56,0.5284,20231216
SO000450,2024-05-26,C00195,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76,4170.74,0.5105,20240526
