order_id,date_id,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct
SO000256,20230810,C00103,P0007,5,213.28,0.05,1066.4,53.32,1013.08,719.3,293.78,0.29
SO000257,20221119,C00140,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946
SO000258,20231219,C00053,P0007,13,213.28,0.0,2772.64,0.0,2772.64,1870.18,902.46,0.3255
SO000259,20230517,C00146,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39,241.62,0.6025
SO000260,20220924,C00228,P0002,1,239.03,0.0,239.03,0.0,239.03,104.51,134.52,0.5628
SO000261,20240523,C00028,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49,984.34,0.4265
SO000262,20231230,C00429,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659
SO000263,20220610,C00415,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709
SO000264,20220719,C00358,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659
SO000265,20230404,C00241,P0008,3,1292.98,0.15,3878.94,581.84,3297.1,1733.19,1563.91,0.4743
SO000266,20231108,C00201,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35,1831.86,0.2644
SO000267,20240802,C00180,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362
SO000268,20240410,C00261,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52,10383.86,0.5649
SO000269,20241227,C00406,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015
SO000270,20240914,C00281,P0006,7,769.69,0.0,5387.83,0.0,5387.83,3963.05,1424.78,0.2644
SO000271,20231202,C00221,P0014,13,1773.38,0.05,23053.94,1152.7,21901.24,9651.2,12250.04,0.5593
SO000272,20240923,C00379,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26,147.71,0.5816
SO000273,20221227,C00421,P0015,8,1099.41,0.2,8795.28,1759.06,7036.22,3817.76,3218.46,0.4574
SO000274,20240216,C00417,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813
SO000275,20220101,C00419,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468
SO000276,20240704,C00316,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025
SO000277,20230916,C00407,P0022,7,316.23,0.1,2213.61,221.36,1992.25,1078.7,913.55,0.4586
SO000278,20241111,C00299,P0001,10,1184.23,0.1,11842.3,1184.23,10658.07,5308.8,5349.27,0.5019
SO000279,20220419,C00462,P0018,1,808.88,0.1,808.88,80.89,727.99,406.58,321.41,0.4415
SO000280,20220305,C00441,P0010,4,407.06,0.0,1628.24,0.0,1628.24,648.88,979.36,0.6015
SO000281,20240411,C00365,P0013,7,183.15,0.0,1282.05,0.0,1282.05,697.2,584.85,0.4562
SO000282,20240227,C00072,P0007,6,213.28,0.1,1279.68,127.97,1151.71,863.16,288.55,0.2505
SO000283,20221003,C00344,P0005,1,483.19,0.0,483.19,0.0,483.19,244.21,238.98,0.4946
SO000284,20240613,C00250,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3,486.39,0.5127
SO000285,20240521,C00234,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813
SO000286,20231229,C00231,P0013,6,183.15,0.0,1098.9,0.0,1098.9,597.6,501.3,0.4562
SO000287,20241024,C00434,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532
SO000288,20240916,C00020,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025
SO000289,20241214,C00041,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946
SO000290,20240825,C00046,P0008,11,1292.98,0.1,14222.78,1422.28,12800.5,6355.03,6445.47,0.5035
SO000291,20231002,C00325,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974
SO000292,20241115,C00241,P0015,12,1099.41,0.05,13192.92,659.65,12533.27,5726.64,6806.63,0.5431
SO000293,20230816,C00409,P0010,3,407.06,0.0,1221.18,0.0,1221.18,486.66,734.52,0.6015
SO000294,20230618,C00373,P0019,1,133.67,0.05,133.67,6.68,126.99,53.13,73.86,0.5816
SO000295,20220225,C00337,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1,1224.2,0.6015
SO000296,20230601,C00402,P0009,3,207.23,0.05,621.69,31.08,590.61,296.88,293.73,0.4973
SO000297,20221224,C00380,P0004,15,1701.98,0.1,25529.7,2552.97,22976.73,9996.9,12979.83,0.5649
SO000298,20230429,C00090,P0009,8,207.23,0.0,1657.84,0.0,1657.84,791.68,866.16,0.5225
SO000299,20221112,C00044,P0005,12,483.19,0.1,5798.28,579.83,5218.45,2930.52,2287.93,0.4384
SO000300,20221209,C00339,P0015,6,1099.41,0.05,6596.46,329.82,6266.64,2863.32,3403.32,0.5431
SO000301,20220418,C00136,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084
SO000302,20230424,C00486,P0018,7,808.88,0.05,5662.16,283.11,5379.05,2846.06,2532.99,0.4709
SO000303,20220125,C00272,P0014,5,1773.38,0.15,8866.9,1330.03,7536.87,3712.0,3824.87,0.5075
SO000304,20220326,C00493,P0017,2,1129.3,0.15,2258.6,338.79,1919.81,1531.22,388.59,0.2024
SO000305,20230713,C00222,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813
SO000306,20240802,C00300,P0013,11,183.15,0.1,2014.65,201.47,1813.18,1095.6,717.58,0.3958
SO000307,20231123,C00100,P0017,16,1129.3,0.05,18068.8,903.44,17165.36,12249.76,4915.6,0.2864
SO000308,20220520,C00345,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88,653.35,0.5517
SO000309,20230804,C00180,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532
SO000310,20230321,C00481,P0020,10,1298.32,0.05,12983.2,649.16,12334.04,6734.7,5599.34,0.454
SO000311,20220924,C00439,P0020,7,1298.32,0.05,9088.24,454.41,8633.83,4714.29,3919.54,0.454
SO000312,20220816,C00496,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644
SO000313,20240717,C00039,P0021,5,1034.07,0.1,5170.35,517.04,4653.31,2070.2,2583.11,0.5551
SO000314,20230612,C00395,P0011,3,612.61,0.1,1837.83,183.78,1654.05,970.26,683.79,0.4134
SO000315,20220504,C00199,P0011,5,612.61,0.2,3063.05,612.61,2450.44,1617.1,833.34,0.3401
SO000316,20240315,C00252,P0007,3,213.28,0.05,639.84,31.99,607.85,431.58,176.27,0.29
SO000317,20220806,C00221,P0007,8,213.28,0.1,1706.24,170.62,1535.62,1150.88,384.74,0.2505
SO000318,20240702,C00293,P0009,1,207.23,0.15,207.23,31.08,176.15,98.96,77.19,0.4382
SO000319,20240310,C00478,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55,672.6,0.5628
SO000320,20241001,C00002,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322
SO000321,20230408,C00403,P0003,1,329.69,0.0,329.69,0.0,329.69,189.07,140.62,0.4265
SO000322,20240106,C00063,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78,443.14,0.5816
SO000323,20220705,C00491,P0021,6,1034.07,0.05,6204.42,310.22,5894.2,2484.24,3409.96,0.5785
SO000324,20230220,C00236,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66,673.46,0.5805
SO000325,20220807,C00154,P0013,11,183.15,0.05,2014.65,100.73,1913.92,1095.6,818.32,0.4276
SO000326,20221014,C00225,P0007,1,213.28,0.0,213.28,0.0,213.28,143.86,69.42,0.3255
SO000327,20220510,C00251,P0013,9,183.15,0.05,1648.35,82.42,1565.93,896.4,669.53,0.4276
SO000328,20220203,C00416,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22,622.19,0.5659
SO000329,20230310,C00208,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06,10454.63,0.5878
SO000330,20221102,C00448,P0018,17,808.88,0.05,13750.96,687.55,13063.41,6911.86,6151.55,0.4709
SO000331,20220209,C00073,P0016,8,794.81,0.15,6358.48,953.77,5404.71,2949.2,2455.51,0.4543
SO000332,20220130,C00333,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468
SO000333,20221216,C00050,P0015,15,1099.41,0.0,16491.15,0.0,16491.15,7158.3,9332.85,0.5659
SO000334,20230328,C00305,P0020,2,1298.32,0.1,2596.64,259.66,2336.98,1346.94,990.04,0.4236
SO000335,20240403,C00378,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127
SO000336,20220404,C00165,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6,694.2,0.3255
SO000337,20221211,C00388,P0014,17,1773.38,0.0,30147.46,0.0,30147.46,12620.8,17526.66,0.5814
SO000338,20221001,C00298,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02,221.23,0.5142
SO000339,20240924,C00081,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76,1306.7,0.5517
SO000340,20230805,C00334,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91,517.0,0.5816
SO000341,20221021,C00065,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255
SO000342,20220319,C00090,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813
SO000343,20231214,C00322,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2,2448.4,0.6015
SO000344,20240112,C00272,P0004,9,1701.98,0.05,15317.82,765.89,14551.93,5998.14,8553.79,0.5878
SO000345,20220419,C00107,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84,433.08,0.5225
SO000346,20241015,C00467,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362
SO000347,20230306,C00187,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO000348,20220802,C00233,P0002,12,239.03,0.0,2868.36,0.0,2868.36,1254.12,1614.24,0.5628
SO000349,20241120,C00015,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362
SO000350,20240508,C00297,P0011,4,612.61,0.1,2450.44,245.04,2205.4,1293.68,911.72,0.4134
SO000351,20230412,C00057,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721
SO000352,20220531,C00457,P0008,8,1292.98,0.05,10343.84,517.19,9826.65,4621.84,5204.81,0.5297
SO000353,20240720,C00111,P0020,3,1298.32,0.0,3894.96,0.0,3894.96,2020.41,1874.55,0.4813
SO000354,20230707,C00324,P0012,4,1402.52,0.0,5610.08,0.0,5610.08,2513.68,3096.4,0.5519
SO000355,20220816,C00144,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946
SO000356,20221118,C00454,P0010,16,407.06,0.2,6512.96,1302.59,5210.37,2595.52,2614.85,0.5019
SO000357,20220627,C00284,P0008,7,1292.98,0.15,9050.86,1357.63,7693.23,4044.11,3649.12,0.4743
SO000358,20240805,C00303,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362
SO000359,20240608,C00127,P0011,10,612.61,0.0,6126.1,0.0,6126.1,3234.2,2891.9,0.4721
SO000360,20220111,C00468,P0019,7,133.67,0.2,935.69,187.14,748.55,371.91,376.64,0.5032
SO000361,20220310,C00394,P0017,7,1129.3,0.05,7905.1,395.26,7509.84,5359.27,2150.57,0.2864
SO000362,20240715,C00421,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68,8284.16,0.6084
SO000363,20230323,C00375,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO000364,20230917,C00009,P0016,3,794.81,0.1,2384.43,238.44,2145.99,1105.95,1040.04,0.4846
SO000365,20240807,C00013,P0015,3,1099.41,0.15,3298.23,494.73,2803.5,1431.66,1371.84,0.4893
SO000366,20240808,C00190,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48,6819.92,0.5785
SO000367,20241223,C00458,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721
SO000368,20230301,C00314,P0018,11,808.88,0.0,8897.68,0.0,8897.68,4472.38,4425.3,0.4974
SO000369,20240116,C00029,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322
SO000370,20221225,C00188,P0012,16,1402.52,0.05,22440.32,1122.02,21318.3,10054.72,11263.58,0.5284
SO000371,20231117,C00105,P0005,6,483.19,0.05,2899.14,144.96,2754.18,1465.26,1288.92,0.468
SO000372,20230306,C00386,P0019,12,133.67,0.1,1604.04,160.4,1443.64,637.56,806.08,0.5584
SO000373,20240516,C00258,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5,810.65,0.5127
SO000374,20220909,C00257,P0017,8,1129.3,0.1,9034.4,903.44,8130.96,6124.88,2006.08,0.2467
SO000375,20240124,C00150,P0015,11,1099.41,0.15,12093.51,1814.03,10279.48,5249.42,5030.06,0.4893
SO000376,20240726,C00034,P0007,2,213.28,0.0,426.56,0.0,426.56,287.72,138.84,0.3255
SO000377,20220812,C00490,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21,421.86,0.4265
SO000378,20241202,C00448,P0007,16,213.28,0.0,3412.48,0.0,3412.48,2301.76,1110.72,0.3255
SO000379,20240828,C00478,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26,1433.88,0.4946
SO000380,20220215,C00097,P0003,4,329.69,0.1,1318.76,131.88,1186.88,756.28,430.6,0.3628
SO000381,20231031,C00297,P0011,8,612.61,0.05,4900.88,245.04,4655.84,2587.36,2068.48,0.4443
SO000382,20230915,C00228,P0015,10,1099.41,0.0,10994.1,0.0,10994.1,4772.2,6221.9,0.5659
SO000383,20240918,C00134,P0008,6,1292.98,0.2,7757.88,1551.58,6206.3,3466.38,2739.92,0.4415
SO000384,20240722,C00181,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66,673.46,0.5805
SO000385,20221111,C00094,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75,1017.7,0.2644
SO000386,20230618,C00065,P0015,6,1099.41,0.0,6596.46,0.0,6596.46,2863.32,3733.14,0.5659
SO000387,20221030,C00163,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519
SO000388,20240408,C00063,P0001,8,1184.23,0.1,9473.84,947.38,8526.46,4247.04,4279.42,0.5019
SO000389,20241105,C00080,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281
SO000390,20221029,C00497,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3,671.73,0.5584
SO000391,20220324,C00058,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95,1159.26,0.5118
SO000392,20240702,C00317,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532
SO000393,20230331,C00299,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05,1818.45,0.322
SO000394,20220628,C00347,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9,1459.17,0.5127
SO000395,20240110,C00262,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57,941.64,0.5628
SO000396,20230806,C00191,P0001,6,1184.23,0.0,7105.38,0.0,7105.38,3185.28,3920.1,0.5517
SO000397,20240628,C00045,P0007,12,213.28,0.2,2559.36,511.87,2047.49,1726.32,321.17,0.1569
SO000398,20240428,C00413,P0014,3,1773.38,0.1,5320.14,532.01,4788.13,2227.2,2560.93,0.5348
SO000399,20241211,C00156,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85,3835.44,0.5362
SO000400,20240418,C00046,P0001,11,1184.23,0.15,13026.53,1953.98,11072.55,5839.68,5232.87,0.4726
SO000401,20221008,C00364,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025
SO000402,20230915,C00022,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805
SO000403,20230622,C00002,P0005,5,483.19,0.2,2415.95,483.19,1932.76,1221.05,711.71,0.3682
SO000404,20230813,C00335,P0022,7,316.23,0.0,2213.61,0.0,2213.61,1078.7,1134.91,0.5127
SO000405,20230722,C00015,P0004,8,1701.98,0.2,13615.84,2723.17,10892.67,5331.68,5560.99,0.5105
SO000406,20240612,C00298,P0016,5,794.81,0.05,3974.05,198.7,3775.35,1843.25,1932.1,0.5118
SO000407,20241115,C00062,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14,11967.56,0.5284
SO000408,20231017,C00030,P0005,8,483.19,0.15,3865.52,579.83,3285.69,1953.68,1332.01,0.4054
SO000409,20240509,C00140,P0012,11,1402.52,0.15,15427.72,2314.16,13113.56,6912.62,6200.94,0.4729
SO000410,20220607,C00272,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36,5580.27,0.5996
SO000411,20231023,C00307,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9,759.43,0.1827
SO000412,20220716,C00351,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78,6335.77,0.5284
SO000413,20240203,C00266,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015
SO000414,20241027,C00112,P0005,4,483.19,0.1,1932.76,193.28,1739.48,976.84,762.64,0.4384
SO000415,20241225,C00354,P0017,17,1129.3,0.05,19198.1,959.9,18238.2,13015.37,5222.83,0.2864
SO000416,20220827,C00236,P0003,3,329.69,0.15,989.07,148.36,840.71,567.21,273.5,0.3253
SO000417,20240624,C00186,P0005,10,483.19,0.05,4831.9,241.59,4590.31,2442.1,2148.21,0.468
SO000418,20220831,C00156,P0001,4,1184.23,0.0,4736.92,0.0,4736.92,2123.52,2613.4,0.5517
SO000419,20230306,C00158,P0005,3,483.19,0.2,1449.57,289.91,1159.66,732.63,427.03,0.3682
SO000420,20220208,C00058,P0003,8,329.69,0.1,2637.52,263.75,2373.77,1512.56,861.21,0.3628
SO000421,20241117,C00407,P0022,15,316.23,0.0,4743.45,0.0,4743.45,2311.5,2431.95,0.5127
SO000422,20220122,C00034,P0010,2,407.06,0.1,814.12,81.41,732.71,324.44,408.27,0.5572
SO000423,20230114,C00462,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46,763.62,0.3255
SO000424,20231214,C00483,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64,974.43,0.5225
SO000425,20220520,C00124,P0017,2,1129.3,0.1,2258.6,225.86,2032.74,1531.22,501.52,0.2467
SO000426,20230801,C00367,P0007,3,213.28,0.15,639.84,95.98,543.86,431.58,112.28,0.2065
SO000427,20241029,C00051,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32,833.04,0.3255
SO000428,20230106,C00345,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76,4170.74,0.5105
SO000429,20231006,C00209,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084
SO000430,20220325,C00185,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44,489.68,0.6015
SO000431,20240628,C00308,P0010,4,407.06,0.05,1628.24,81.41,1546.83,648.88,897.95,0.5805
SO000433,20240322,C00345,P0004,8,1701.98,0.05,13615.84,680.79,12935.05,5331.68,7603.37,0.5878
SO000434,20220728,C00203,P0013,12,183.15,0.15,2197.8,329.67,1868.13,1195.2,672.93,0.3602
SO000435,20231125,C00500,P0007,6,213.28,0.05,1279.68,63.98,1215.7,863.16,352.54,0.29
SO000436,20241019,C00430,P0014,5,1773.38,0.1,8866.9,886.69,7980.21,3712.0,4268.21,0.5348
SO000437,20240330,C00388,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996
SO000438,20230726,C00249,P0017,3,1129.3,0.1,3387.9,338.79,3049.11,2296.83,752.28,0.2467
SO000439,20221003,C00255,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532
SO000440,20230102,C00348,P0001,7,1184.23,0.05,8289.61,414.48,7875.13,3716.16,4158.97,0.5281
SO000441,20220606,C00320,P0004,11,1701.98,0.1,18721.78,1872.18,16849.6,7331.06,9518.54,0.5649
SO000442,20241016,C00104,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805
SO000443,20220206,C00277,P0018,1,808.88,0.2,808.88,161.78,647.1,406.58,240.52,0.3717
SO000444,20240210,C00231,P0011,8,612.61,0.0,4900.88,0.0,4900.88,2587.36,2313.52,0.4721
SO000445,20221203,C00441,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015
SO000446,20241001,C00392,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06,10454.63,0.5878
SO000447,20241103,C00288,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3,407.08,0.2644
SO000448,20231224,C00316,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8,1297.04,0.5127
SO000449,20231216,C00429,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14,11967.56,0.5284
SO000450,20240526,C00195,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76,4170.74,0.5105
SO000451,20230426,C00126,P0008,11,1292.98,0.0,14222.78,0.0,14222.78,6355.03,7867.75,0.5532
SO000452,20220823,C00445,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32,1469.04,0.6015
SO000453,20241120,C00337,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0,10309.8,0.5814
SO000454,20240310,C00163,P0013,6,183.15,0.05,1098.9,54.95,1043.95,597.6,446.35,0.4276
SO000455,20231120,C00346,P0007,12,213.28,0.05,2559.36,127.97,2431.39,1726.32,705.07,0.29
SO000456,20240115,C00315,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO000457,20230315,C00039,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974
SO000458,20220708,C00412,P0008,12,1292.98,0.1,15515.76,1551.58,13964.18,6932.76,7031.42,0.5035
SO000459,20241223,C00035,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025
SO000460,20241030,C00422,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1,1224.2,0.6015
SO000461,20241121,C00206,P0009,12,207.23,0.05,2486.76,124.34,2362.42,1187.52,1174.9,0.4973
SO000462,20230118,C00322,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1,3636.9,0.322
SO000463,20230703,C00481,P0015,11,1099.41,0.05,12093.51,604.68,11488.83,5249.42,6239.41,0.5431
SO000464,20220503,C00223,P0019,9,133.67,0.0,1203.03,0.0,1203.03,478.17,724.86,0.6025
SO000465,20230907,C00383,P0022,7,316.23,0.0,2213.61,0.0,2213.61,1078.7,1134.91,0.5127
SO000466,20240424,C00325,P0007,5,213.28,0.1,1066.4,106.64,959.76,719.3,240.46,0.2505
SO000467,20240411,C00308,P0008,4,1292.98,0.0,5171.92,0.0,5171.92,2310.92,2861.0,0.5532
SO000468,20240808,C00424,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76,1795.9,0.5805
SO000469,20221123,C00019,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255
SO000470,20221227,C00338,P0018,16,808.88,0.15,12942.08,1941.31,11000.77,6505.28,4495.49,0.4087
SO000471,20220621,C00011,P0002,6,239.03,0.05,1434.18,71.71,1362.47,627.06,735.41,0.5398
SO000472,20220704,C00209,P0012,7,1402.52,0.15,9817.64,1472.65,8344.99,4398.94,3946.05,0.4729
SO000473,20241021,C00058,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26,147.71,0.5816
SO000474,20230531,C00477,P0017,8,1129.3,0.15,9034.4,1355.16,7679.24,6124.88,1554.36,0.2024
SO000475,20231106,C00414,P0011,15,612.61,0.1,9189.15,918.91,8270.24,4851.3,3418.94,0.4134
SO000476,20230323,C00479,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814
SO000477,20220425,C00210,P0009,8,207.23,0.05,1657.84,82.89,1574.95,791.68,783.27,0.4973
SO000478,20240830,C00280,P0014,11,1773.38,0.0,19507.18,0.0,19507.18,8166.4,11340.78,0.5814
SO000479,20240831,C00075,P0012,12,1402.52,0.0,16830.24,0.0,16830.24,7541.04,9289.2,0.5519
SO000480,20220313,C00464,P0020,12,1298.32,0.05,15579.84,778.99,14800.85,8081.64,6719.21,0.454
SO000481,20230506,C00404,P0022,5,316.23,0.05,1581.15,79.06,1502.09,770.5,731.59,0.487
SO000482,20220907,C00186,P0022,9,316.23,0.15,2846.07,426.91,2419.16,1386.9,1032.26,0.4267
SO000483,20230608,C00466,P0013,5,183.15,0.0,915.75,0.0,915.75,498.0,417.75,0.4562
SO000484,20240617,C00108,P0006,11,769.69,0.0,8466.59,0.0,8466.59,6227.65,2238.94,0.2644
SO000485,20230716,C00405,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02,221.23,0.5142
SO000486,20240515,C00212,P0011,2,612.61,0.1,1225.22,122.52,1102.7,646.84,455.86,0.4134
SO000487,20231101,C00181,P0014,12,1773.38,0.05,21280.56,1064.03,20216.53,8908.8,11307.73,0.5593
SO000488,20240627,C00095,P0021,11,1034.07,0.0,11374.77,0.0,11374.77,4554.44,6820.33,0.5996
SO000489,20220618,C00161,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26,161.08,0.6025
SO000490,20220924,C00426,P0021,10,1034.07,0.05,10340.7,517.04,9823.66,4140.4,5683.26,0.5785
SO000491,20230618,C00245,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63,644.46,0.468
SO000492,20240428,C00102,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42,843.72,0.4265
SO000493,20230405,C00453,P0019,1,133.67,0.15,133.67,20.05,113.62,53.13,60.49,0.5324
SO000494,20220702,C00321,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84,5722.0,0.5532
SO000495,20240528,C00206,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813
SO000496,20220829,C00485,P0019,1,133.67,0.1,133.67,13.37,120.3,53.13,67.17,0.5584
SO000497,20241009,C00233,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2,324.26,0.5127
SO000498,20230813,C00417,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225
SO000499,20230803,C00308,P0007,12,213.28,0.05,2559.36,127.97,2431.39,1726.32,705.07,0.29
SO000500,20230818,C00075,P0001,5,1184.23,0.0,5921.15,0.0,5921.15,2654.4,3266.75,0.5517
SO000501,20240727,C00299,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2,324.26,0.5127
SO000502,20230311,C00355,P0013,12,183.15,0.0,2197.8,0.0,2197.8,1195.2,1002.6,0.4562
SO000503,20220501,C00038,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084
SO000504,20220404,C00311,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1,162.13,0.5127
SO000505,20240130,C00203,P0022,3,316.23,0.2,948.69,189.74,758.95,462.3,296.65,0.3909
SO000506,20241028,C00134,P0006,8,769.69,0.15,6157.52,923.63,5233.89,4529.2,704.69,0.1346
SO000507,20240605,C00163,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83,1091.07,0.322
