order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost
SO000285,2024-05-21,C00234,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7
SO000286,2023-12-29,C00231,P0013,6,183.15,0.0,1098.9,0.0,1098.9,597.6
SO000287,2024-10-24,C00434,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65
SO000288,2024-09-16,C00020,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56
SO000289,2024-12-14,C00041,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68
SO000290,2024-08-25,C00046,P0008,11,1292.98,0.1,14222.78,1422.28,12800.5,6355.03
SO000291,2023-10-02,C00325,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8
SO000292,2024-11-15,C00241,P0015,12,1099.41,0.05,13192.92,659.65,12533.27,5726.64
SO000293,2023-08-16,C00409,P0010,3,407.06,0.0,1221.18,0.0,1221.18,486.66
SO000294,2023-06-18,C00373,P0019,1,133.67,0.05,133.67,6.68,126.99,53.13
SO000295,2022-02-25,C00337,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1
SO000296,2023-06-01,C00402,P0009,3,207.23,0.05,621.69,31.08,590.61,296.88
SO000297,2022-12-24,C00380,P0004,15,1701.98,0.1,25529.7,2552.97,22976.73,9996.9
SO000298,2023-04-29,C00090,P0009,8,207.23,0.0,1657.84,0.0,1657.84,791.68
SO000299,2022-11-12,C00044,P0005,12,483.19,0.1,5798.28,579.83,5218.45,2930.52
SO000300,2022-12-09,C00339,P0015,6,1099.41,0.05,6596.46,329.82,6266.64,2863.32
SO000301,2022-04-18,C00136,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38
SO000302,2023-04-24,C00486,P0018,7,808.88,0.05,5662.16,283.11,5379.05,2846.06
SO000303,2022-01-25,C00272,P0014,5,1773.38,0.15,8866.9,1330.03,7536.87,3712.0
SO000304,2022-03-26,C00493,P0017,2,1129.3,0.15,2258.6,338.79,1919.81,1531.22
SO000305,2023-07-13,C00222,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82
SO000306,2024-08-02,C00300,P0013,11,183.15,0.1,2014.65,201.47,1813.18,1095.6
SO000307,2023-11-23,C00100,P0017,16,1129.3,0.05,18068.8,903.44,17165.36,12249.76
SO000308,2022-05-20,C00345,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88
SO000309,2023-08-04,C00180,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65
SO000310,2023-03-21,C00481,P0020,10,1298.32,0.05,12983.2,649.16,12334.04,6734.7
SO000311,2022-09-24,C00439,P0020,7,1298.32,0.05,9088.24,454.41,8633.83,4714.29
SO000312,2022-08-16,C00496,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8
SO000313,2024-07-17,C00039,P0021,5,1034.07,0.1,5170.35,517.04,4653.31,2070.2
SO000314,2023-06-12,C00395,P0011,3,612.61,0.1,1837.83,183.78,1654.05,970.26
SO000315,2022-05-04,C00199,P0011,5,612.61,0.2,3063.05,612.61,2450.44,1617.1
SO000316,2024-03-15,C00252,P0007,3,213.28,0.05,639.84,31.99,607.85,431.58
SO000317,2022-08-06,C00221,P0007,8,213.28,0.1,1706.24,170.62,1535.62,1150.88
SO000318,2024-07-02,C00293,P0009,1,207.23,0.15,207.23,31.08,176.15,98.96
SO000319,2024-03-10,C00478,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55
SO000320,2024-10-01,C00002,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88
SO000321,2023-04-08,C00403,P0003,1,329.69,0.0,329.69,0.0,329.69,189.07
SO000322,2024-01-06,C00063,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78
SO000323,2022-07-05,C00491,P0021,6,1034.07,0.05,6204.42,310.22,5894.2,2484.24
SO000324,2023-02-20,C00236,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66
SO000325,2022-08-07,C00154,P0013,11,183.15,0.05,2014.65,100.73,1913.92,1095.6
SO000326,2022-10-14,C00225,P0007,1,213.28,0.0,213.28,0.0,213.28,143.86
SO000327,2022-05-10,C00251,P0013,9,183.15,0.05,1648.35,82.42,1565.93,896.4
SO000328,2022-02-03,C00416,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22
SO000329,2023-03-10,C00208,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06
SO000330,2022-11-02,C00448,P0018,17,808.88,0.05,13750.96,687.55,13063.41,6911.86
SO000331,2022-02-09,C00073,P0016,8,794.81,0.15,6358.48,953.77,5404.71,2949.2
SO000332,2022-01-30,C00333,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63
SO000333,2022-12-16,C00050,P0015,15,1099.41,0.0,16491.15,0.0,16491.15,7158.3
SO000334,2023-03-28,C00305,P0020,2,1298.32,0.1,2596.64,259.66,2336.98,1346.94
SO000335,2024-04-03,C00378,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6
SO000336,2022-04-04,C00165,P0007,10,213.28,0.0,2132.8,0.0,2132.8,1438.6
SO000337,2022-12-11,C00388,P0014,17,1773.38,0.0,30147.46,0.0,30147.46,12620.8
SO000338,2022-10-01,C00298,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02
SO000339,2024-09-24,C00081,P0001,2,1184.23,0.0,2368.46,0.0,2368.46,1061.76
SO000340,2023-08-05,C00334,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91
SO000341,2022-10-21,C00065,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46
SO000342,2022-03-19,C00090,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7
SO000343,2023-12-14,C00322,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2
SO000344,2024-01-12,C00272,P0004,9,1701.98,0.05,15317.82,765.89,14551.93,5998.14
SO000345,2022-04-19,C00107,P0009,4,207.23,0.0,828.92,0.0,828.92,395.84
SO000346,2024-10-15,C00467,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95
SO000347,2023-03-06,C00187,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54
SO000348,2022-08-02,C00233,P0002,12,239.03,0.0,2868.36,0.0,2868.36,1254.12
SO000349,2024-11-20,C00015,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95
SO000350,2024-05-08,C00297,P0011,4,612.61,0.1,2450.44,245.04,2205.4,1293.68
SO000351,2023-04-12,C00057,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84
SO000352,2022-05-31,C00457,P0008,8,1292.98,0.05,10343.84,517.19,9826.65,4621.84
SO000353,2024-07-20,C00111,P0020,3,1298.32,0.0,3894.96,0.0,3894.96,2020.41
SO000354,2023-07-07,C00324,P0012,4,1402.52,0.0,5610.08,0.0,5610.08,2513.68
SO000355,2022-08-16,C00144,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68
SO000356,2022-11-18,C00454,P0010,16,407.06,0.2,6512.96,1302.59,5210.37,2595.52
SO000357,2022-06-27,C00284,P0008,7,1292.98,0.15,9050.86,1357.63,7693.23,4044.11
SO000358,2024-08-05,C00303,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25
SO000359,2024-06-08,C00127,P0011,10,612.61,0.0,6126.1,0.0,6126.1,3234.2
SO000360,2022-01-11,C00468,P0019,7,133.67,0.2,935.69,187.14,748.55,371.91
SO000361,2022-03-10,C00394,P0017,7,1129.3,0.05,7905.1,395.26,7509.84,5359.27
SO000362,2024-07-15,C00421,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68
SO000363,2023-03-23,C00375,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2
SO000364,2023-09-17,C00009,P0016,3,794.81,0.1,2384.43,238.44,2145.99,1105.95
SO000365,2024-08-07,C00013,P0015,3,1099.41,0.15,3298.23,494.73,2803.5,1431.66
SO000366,2024-08-08,C00190,P0021,12,1034.07,0.05,12408.84,620.44,11788.4,4968.48
SO000367,2024-12-23,C00458,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84
SO000368,2023-03-01,C00314,P0018,11,808.88,0.0,8897.68,0.0,8897.68,4472.38
SO000369,2024-01-16,C00029,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61
SO000370,2022-12-25,C00188,P0012,16,1402.52,0.05,22440.32,1122.02,21318.3,10054.72
SO000371,2023-11-17,C00105,P0005,6,483.19,0.05,2899.14,144.96,2754.18,1465.26
SO000372,2023-03-06,C00386,P0019,12,133.67,0.1,1604.04,160.4,1443.64,637.56
SO000373,2024-05-16,C00258,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5
SO000374,2022-09-09,C00257,P0017,8,1129.3,0.1,9034.4,903.44,8130.96,6124.88
SO000375,2024-01-24,C00150,P0015,11,1099.41,0.15,12093.51,1814.03,10279.48,5249.42
SO000376,2024-07-26,C00034,P0007,2,213.28,0.0,426.56,0.0,426.56,287.72
SO000377,2022-08-12,C00490,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21
SO000378,2024-12-02,C00448,P0007,16,213.28,0.0,3412.48,0.0,3412.48,2301.76
SO000379,2024-08-28,C00478,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26
SO000380,2022-02-15,C00097,P0003,4,329.69,0.1,1318.76,131.88,1186.88,756.28
SO000381,2023-10-31,C00297,P0011,8,612.61,0.05,4900.88,245.04,4655.84,2587.36
SO000382,2023-09-15,C00228,P0015,10,1099.41,0.0,10994.1,0.0,10994.1,4772.2
SO000383,2024-09-18,C00134,P0008,6,1292.98,0.2,7757.88,1551.58,6206.3,3466.38
SO000384,2024-07-22,C00181,P0010,3,407.06,0.05,1221.18,61.06,1160.12,486.66
SO000385,2022-11-11,C00094,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75
SO000386,2023-06-18,C00065,P0015,6,1099.41,0.0,6596.46,0.0,6596.46,2863.32
SO000387,2022-10-30,C00163,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52
SO000388,2024-04-08,C00063,P0001,8,1184.23,0.1,9473.84,947.38,8526.46,4247.04
SO000389,2024-11-05,C00080,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92
SO000390,2022-10-29,C00497,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3
SO000391,2022-03-24,C00058,P0016,3,794.81,0.05,2384.43,119.22,2265.21,1105.95
SO000392,2024-07-02,C00317,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38
SO000393,2023-03-31,C00299,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05
SO000394,2022-06-28,C00347,P0022,9,316.23,0.0,2846.07,0.0,2846.07,1386.9
SO000395,2024-01-10,C00262,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57
SO000396,2023-08-06,C00191,P0001,6,1184.23,0.0,7105.38,0.0,7105.38,3185.28
SO000397,2024-06-28,C00045,P0007,12,213.28,0.2,2559.36,511.87,2047.49,1726.32
SO000398,2024-04-28,C00413,P0014,3,1773.38,0.1,5320.14,532.01,4788.13,2227.2
SO000399,2024-12-11,C00156,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85
SO000400,2024-04-18,C00046,P0001,11,1184.23,0.15,13026.53,1953.98,11072.55,5839.68
SO000401,2022-10-08,C00364,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52
SO000402,2023-09-15,C00022,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76
SO000403,2023-06-22,C00002,P0005,5,483.19,0.2,2415.95,483.19,1932.76,1221.05
SO000404,2023-08-13,C00335,P0022,7,316.23,0.0,2213.61,0.0,2213.61,1078.7
SO000405,2023-07-22,C00015,P0004,8,1701.98,0.2,13615.84,2723.17,10892.67,5331.68
SO000406,2024-06-12,C00298,P0016,5,794.81,0.05,3974.05,198.7,3775.35,1843.25
SO000407,2024-11-15,C00062,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14
SO000408,2023-10-17,C00030,P0005,8,483.19,0.15,3865.52,579.83,3285.69,1953.68
SO000409,2024-05-09,C00140,P0012,11,1402.52,0.15,15427.72,2314.16,13113.56,6912.62
SO000410,2022-06-07,C00272,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36
SO000411,2023-10-23,C00307,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9
SO000412,2022-07-16,C00351,P0012,9,1402.52,0.05,12622.68,631.13,11991.55,5655.78
SO000413,2024-02-03,C00266,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76
SO000414,2024-10-27,C00112,P0005,4,483.19,0.1,1932.76,193.28,1739.48,976.84
SO000415,2024-12-25,C00354,P0017,17,1129.3,0.05,19198.1,959.9,18238.2,13015.37
SO000416,2022-08-27,C00236,P0003,3,329.69,0.15,989.07,148.36,840.71,567.21
SO000417,2024-06-24,C00186,P0005,10,483.19,0.05,4831.9,241.59,4590.31,2442.1
SO000418,2022-08-31,C00156,P0001,4,1184.23,0.0,4736.92,0.0,4736.92,2123.52
SO000419,2023-03-06,C00158,P0005,3,483.19,0.2,1449.57,289.91,1159.66,732.63
SO000420,2022-02-08,C00058,P0003,8,329.69,0.1,2637.52,263.75,2373.77,1512.56
SO000421,2024-11-17,C00407,P0022,15,316.23,0.0,4743.45,0.0,4743.45,2311.5
SO000422,2022-01-22,C00034,P0010,2,407.06,0.1,814.12,81.41,732.71,324.44
SO000423,2023-01-14,C00462,P0007,11,213.28,0.0,2346.08,0.0,2346.08,1582.46
SO000424,2023-12-14,C00483,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64
SO000425,2022-05-20,C00124,P0017,2,1129.3,0.1,2258.6,225.86,2032.74,1531.22
SO000426,2023-08-01,C00367,P0007,3,213.28,0.15,639.84,95.98,543.86,431.58
SO000427,2024-10-29,C00051,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32
SO000428,2023-01-06,C00345,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76
SO000429,2023-10-06,C00209,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92
SO000430,2022-03-25,C00185,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44
SO000431,2024-06-28,C00308,P0010,4,407.06,0.05,1628.24,81.41,1546.83,648.88
SO000432,2024-09-01,C00097,P0003,-1,329.69,0.0,3626.59,0.0,3626.59,2079.77
SO000433,2024-03-22,C00345,P0004,8,1701.98,0.05,13615.84,680.79,12935.05,5331.68
SO000434,2022-07-28,C00203,P0013,12,183.15,0.15,2197.8,329.67,1868.13,1195.2
SO000435,2023-11-25,C00500,P0007,6,213.28,0.05,1279.68,63.98,1215.7,863.16
SO000436,2024-10-19,C00430,P0014,5,1773.38,0.1,8866.9,886.69,7980.21,3712.0
SO000437,2024-03-30,C00388,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24
SO000438,2023-07-26,C00249,P0017,3,1129.3,0.1,3387.9,338.79,3049.11,2296.83
SO000439,2022-10-03,C00255,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73
SO000440,2023-01-02,C00348,P0001,7,1184.23,0.05,8289.61,414.48,7875.13,3716.16
SO000441,2022-06-06,C00320,P0004,11,1701.98,0.1,18721.78,1872.18,16849.6,7331.06
SO000442,2024-10-16,C00104,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76
SO000443,2022-02-06,C00277,P0018,1,808.88,0.2,808.88,161.78,647.1,406.58
SO000444,2024-02-10,C00231,P0011,8,612.61,0.0,4900.88,0.0,4900.88,2587.36
SO000445,2022-12-03,C00441,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64
SO000446,2024-10-01,C00392,P0004,11,1701.98,0.05,18721.78,936.09,17785.69,7331.06
SO000447,2024-11-03,C00288,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3
SO000448,2023-12-24,C00316,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8
SO000449,2023-12-16,C00429,P0012,17,1402.52,0.05,23842.84,1192.14,22650.7,10683.14
SO000450,2024-05-26,C00195,P0004,6,1701.98,0.2,10211.88,2042.38,8169.5,3998.76
SO000451,2023-04-26,C00126,P0008,11,1292.98,0.0,14222.78,0.0,14222.78,6355.03
SO000452,2022-08-23,C00445,P0010,6,407.06,0.0,2442.36,0.0,2442.36,973.32
SO000453,2024-11-20,C00337,P0014,10,1773.38,0.0,17733.8,0.0,17733.8,7424.0
SO000454,2024-03-10,C00163,P0013,6,183.15,0.05,1098.9,54.95,1043.95,597.6
SO000455,2023-11-20,C00346,P0007,12,213.28,0.05,2559.36,127.97,2431.39,1726.32
SO000456,2024-01-15,C00315,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54
SO000457,2023-03-15,C00039,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9
SO000458,2022-07-08,C00412,P0008,12,1292.98,0.1,15515.76,1551.58,13964.18,6932.76
SO000459,2024-12-23,C00035,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56
SO000460,2024-10-30,C00422,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1
SO000461,2024-11-21,C00206,P0009,12,207.23,0.05,2486.76,124.34,2362.42,1187.52
SO000462,2023-01-18,C00322,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1
SO000463,2023-07-03,C00481,P0015,11,1099.41,0.05,12093.51,604.68,11488.83,5249.42
SO000464,2022-05-03,C00223,P0019,9,133.67,0.0,1203.03,0.0,1203.03,478.17
SO000465,2023-09-07,C00383,P0022,7,316.23,0.0,2213.61,0.0,2213.61,1078.7
SO000466,2024-04-24,C00325,P0007,5,213.28,0.1,1066.4,106.64,959.76,719.3
SO000467,2024-04-11,C00308,P0008,4,1292.98,0.0,5171.92,0.0,5171.92,2310.92
SO000468,2024-08-08,C00424,P0010,8,407.06,0.05,3256.48,162.82,3093.66,1297.76
SO000469,2022-11-23,C00019,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88
SO000470,2022-12-27,C00338,P0018,16,808.88,0.15,12942.08,1941.31,11000.77,6505.28
SO000471,2022-06-21,C00011,P0002,6,239.03,0.05,1434.18,71.71,1362.47,627.06
SO000472,2022-07-04,C00209,P0012,7,1402.52,0.15,9817.64,1472.65,8344.99,4398.94
SO000473,2024-10-21,C00058,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26
SO000474,2023-05-31,C00477,P0017,8,1129.3,0.15,9034.4,1355.16,7679.24,6124.88
SO000475,2023-11-06,C00414,P0011,15,612.61,0.1,9189.15,918.91,8270.24,4851.3
SO000476,2023-03-23,C00479,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2
SO000477,2022-04-25,C00210,P0009,8,207.23,0.05,1657.84,82.89,1574.95,791.68
SO000478,2024-08-30,C00280,P0014,11,1773.38,0.0,19507.18,0.0,19507.18,8166.4
SO000479,2024-08-31,C00075,P0012,12,1402.52,0.0,16830.24,0.0,16830.24,7541.04
SO000480,2022-03-13,C00464,P0020,12,1298.32,0.05,15579.84,778.99,14800.85,8081.64
SO000481,2023-05-06,C00404,P0022,5,316.23,0.05,1581.15,79.06,1502.09,770.5
SO000482,2022-09-07,C00186,P0022,9,316.23,0.15,2846.07,426.91,2419.16,1386.9
SO000483,2023-06-08,C00466,P0013,5,183.15,0.0,915.75,0.0,915.75,498.0
SO000484,2024-06-17,C00108,P0006,11,769.69,0.0,8466.59,0.0,8466.59,6227.65
SO000485,2023-07-16,C00405,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02
SO000486,2024-05-15,C00212,P0011,2,612.61,0.1,1225.22,122.52,1102.7,646.84
SO000487,2023-11-01,C00181,P0014,12,1773.38,0.05,21280.56,1064.03,20216.53,8908.8
SO000488,2024-06-27,C00095,P0021,11,1034.07,0.0,11374.77,0.0,11374.77,4554.44
SO000489,2022-06-18,C00161,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26
SO000490,2022-09-24,C00426,P0021,10,1034.07,0.05,10340.7,517.04,9823.66,4140.4
SO000491,2023-06-18,C00245,P0005,3,483.19,0.05,1449.57,72.48,1377.09,732.63
SO000492,2024-04-28,C00102,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42
SO000493,2023-04-05,C00453,P0019,1,133.67,0.15,133.67,20.05,113.62,53.13
SO000494,2022-07-02,C00321,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84
SO000495,2024-05-28,C00206,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7
SO000496,2022-08-29,C00485,P0019,1,133.67,0.1,133.67,13.37,120.3,53.13
SO000497,2024-10-09,C00233,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2
SO000498,2023-08-13,C00417,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52
SO000499,2023-08-03,C00308,P0007,12,213.28,0.05,2559.36,127.97,2431.39,1726.32
SO000500,2023-08-18,C00075,P0001,5,1184.23,0.0,5921.15,0.0,5921.15,2654.4
SO000501,2024-07-27,C00299,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2
SO000502,2023-03-11,C00355,P0013,12,183.15,0.0,2197.8,0.0,2197.8,1195.2
SO000503,2022-05-01,C00038,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46
SO000504,2022-04-04,C00311,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1
SO000505,2024-01-30,C00203,P0022,3,316.23,0.2,948.69,189.74,758.95,462.3
SO000506,2024-10-28,C00134,P0006,8,769.69,0.15,6157.52,923.63,5233.89,4529.2
SO000507,2024-06-05,C00163,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83
SO000508,2024-01-09,C00256,P0009,7,207.23,0.0,1450.61,0.0,1450.61,692.72
SO000509,2024-11-24,C00390,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64
SO000510,2024-06-20,C00252,P0005,1,483.19,0.0,483.19,0.0,483.19,244.21
SO000511,2022-12-01,C00241,P0009,17,207.23,0.0,3522.91,0.0,3522.91,1682.32
SO000512,2024-06-23,C00254,P0002,6,239.03,0.2,1434.18,286.84,1147.34,627.06
SO000513,2022-09-11,C00058,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26
SO000514,2023-07-13,C00087,P0017,10,1129.3,0.15,11293.0,1693.95,9599.05,7656.1
SO000515,2024-12-13,C00498,P0001,15,1184.23,0.0,17763.45,0.0,17763.45,7963.2
SO000516,2022-07-13,C00256,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6
SO000517,2022-08-06,C00202,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52
SO000518,2024-07-18,C00338,P0016,11,794.81,0.2,8742.91,1748.58,,4055.15
SO000519,2024-07-16,C00497,P0002,6,239.03,0.15,1434.18,215.13,1219.05,627.06
SO000520,2022-09-22,C00409,P0019,4,133.67,0.15,534.68,80.2,454.48,212.52
SO000521,2022-05-25,C00409,P0002,9,239.03,0.2,2151.27,430.25,1721.02,940.59
SO000522,2024-03-27,C00092,P0008,2,1292.98,0.0,2585.96,0.0,2585.96,1155.46
SO000523,2022-11-12,C00207,P0010,3,407.06,0.0,1221.18,0.0,1221.18,486.66
SO000524,2022-09-26,C00472,P0010,6,407.06,0.05,2442.36,122.12,2320.24,973.32
SO000525,2024-03-05,C00251,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76
SO000526,2023-01-17,C00217,P0012,7,1402.52,0.05,9817.64,490.88,9326.76,4398.94
SO000527,2023-04-05,C00499,P0015,11,1099.41,0.05,12093.51,604.68,11488.83,5249.42
SO000528,2024-12-10,C00323,P0021,3,1034.07,0.0,3102.21,0.0,3102.21,1242.12
SO000529,2022-11-01,C00245,P0010,5,407.06,0.05,2035.3,101.77,1933.53,811.1
SO000530,2022-04-08,C00219,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98
SO000531,2022-07-13,C00218,P0014,8,1773.38,0.05,14187.04,709.35,13477.69,5939.2
SO000532,2022-06-17,C00131,P0019,9,133.67,0.0,1203.03,0.0,1203.03,478.17
SO000533,2024-03-15,C00403,P0006,1,769.69,0.0,769.69,0.0,769.69,566.15
SO000534,2024-07-10,C00301,P0015,10,1099.41,0.1,10994.1,1099.41,9894.69,4772.2
SO000535,2023-03-09,C00415,P0006,3,769.69,0.0,2309.07,0.0,2309.07,1698.45
SO000536,2024-06-07,C00345,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14
SO000537,2024-07-31,C00336,P0016,12,794.81,0.0,9537.72,0.0,9537.72,4423.8
SO000538,2023-09-13,C00372,P0016,10,794.81,0.1,7948.1,794.81,7153.29,3686.5
SO000539,2024-03-19,C00494,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5
SO000540,2023-01-21,C00418,P0001,1,1184.23,0.0,1184.23,0.0,1184.23,530.88
SO000541,2023-01-26,C00224,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08
SO000542,2022-12-07,C00012,P0004,5,1701.98,0.1,8509.9,850.99,7658.91,3332.3
SO000543,2023-05-12,C00011,P0015,4,1099.41,0.0,4397.64,0.0,4397.64,1908.88
SO000544,2022-07-30,C00171,P0001,11,1184.23,0.1,13026.53,1302.65,11723.88,5839.68
SO000545,2023-08-19,C00254,P0019,1,133.67,0.0,133.67,0.0,133.67,53.13
SO000546,2024-09-26,C00314,P0022,4,316.23,0.1,1264.92,126.49,1138.43,616.4
SO000547,2022-05-11,C00162,P0018,5,808.88,0.15,4044.4,606.66,3437.74,2032.9
SO000548,2023-12-12,C00254,P0020,12,1298.32,0.05,15579.84,778.99,14800.85,8081.64
SO000549,2023-12-06,C00099,P0016,12,794.81,0.0,9537.72,0.0,9537.72,4423.8
SO000550,2024-08-17,C00174,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41
SO000551,2024-01-08,C00214,P0022,8,316.23,0.1,2529.84,252.98,2276.86,1232.8
SO000552,2024-09-15,C00145,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21
SO000553,2024-10-08,C00407,P0014,5,1773.38,0.0,8866.9,0.0,8866.9,3712.0
SO000554,2024-01-02,C00184,P0009,11,207.23,0.0,2279.53,0.0,2279.53,1088.56
SO000555,2023-11-23,C00017,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7
SO000556,2023-11-28,C00250,P0009,9,207.23,0.1,1865.07,186.51,1678.56,890.64
SO000557,2024-11-21,C00459,P0005,15,483.19,0.05,7247.85,362.39,6885.46,3663.15
SO000558,2022-08-16,C00225,P0015,2,1099.41,0.1,2198.82,219.88,1978.94,954.44
SO000559,2022-03-27,C00053,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22
SO000560,2022-11-18,C00467,P0012,17,1402.52,0.0,23842.84,0.0,23842.84,10683.14
SO000561,2022-11-12,C00376,P0004,16,1701.98,0.0,27231.68,0.0,27231.68,10663.36
SO000562,2024-05-01,C00104,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22
SO000563,2022-06-24,C00259,P0006,5,769.69,0.0,3848.45,0.0,3848.45,2830.75
SO000564,2022-11-07,C00341,P0008,13,1292.98,0.0,16808.74,0.0,16808.74,7510.49
SO000565,2024-07-28,C00212,P0014,9,1773.38,0.1,15960.42,1596.04,14364.38,6681.6
SO000566,2024-11-25,C00075,P0001,3,1184.23,0.0,3552.69,0.0,3552.69,1592.64
SO000567,2022-05-06,C00085,P0014,7,1773.38,0.1,12413.66,1241.37,11172.29,5196.8
SO000568,2022-04-29,C00463,P0019,11,133.67,0.2,1470.37,294.07,1176.3,584.43
SO000569,2024-05-08,C00499,P0010,7,407.06,0.15,2849.42,427.41,2422.01,1135.54
